LineId	Name	GroupID	AttrId	AttrLv	Rate	AttrWorth	ConflictGroupID	
906	Gi¶m ®éc s¸t /1	13	13207	2	48	400	61	
907	Thêi gian hç trî tÊn c«ng t¨ng: /1% 	13	13208	2	48	400	62	
908	Thêi gian hç trî phßng thñ t¨ng: /1% 	13	13209	2	48	400	63	
909	D­îc hiÖu kÐo dµi	13	13210	2	48	400	64	
910	Tiªu diÖt ®Þch nh©n kh«i phôc sinh lùc	13	13211	2	48	400	65	
911	Tiªu diÖt ®Þch nh©n kh«i phôc néi lùc	13	13212	2	48	400	66	
912	Ngo¹i c«ng t¨ng: /1% 	13	13213	2	48	400	67	
913	Néi c«ng t¨ng /1% 	13	13214	2	48	400	68	
914	Tû lÖ s¸t th­¬ng tuyÖt ®èi /1%	13	13215	2	48	400	69	
915	Néi lùc 	13	13216	2	48	400	70	
916	Néi lùc %	13	13217	2	48	400	71	
917	§iÓm sinh lùc	13	13218	2	48	400	72	
918	§iÓm sè ph¶n ®ßn s¸t th­¬ng ngo¹i c«ng	13	13219	2	48	400	73	
919	§iÓm sè ph¶n ®ßn s¸t th­¬ng néi c«ng	13	13220	2	48	400	74	
920	Sinh mÖnh %	13	13221	2	48	400	75	
921	Hoµn toµn bá qua tû lÖ tiªu hao kü n¨ng/1%	13	13222	2	0	400	76	
922	Tèc ®é ®¸nh t¨ng: /1% 	13	13223	2	96	400	77	
923	X¸c suÊt tÊn c«ng trong ph¹m vi: /1% 	13	13224	2	48	400	78	
924	X¸c suÊt tÇn c«ng chÝ m¹ng: /1% 	13	13225	2	48	400	79	
925	Dïng kü n¨ng kh«ng tÝnh tû lÖ gi¶n c¸ch/1%	13	13226	2	48	400	80	
926	Ph¶n ®ßn s¸t th­¬ng ®éc	13	13227	2	48	400	81	
927	TØ lÖ ph¶n ®ßn s¸t th­¬ng ngo¹i th­¬ng	13	13228	2	48	400	82	
928	TØ lÖ ph¶n ®ßn s¸t th­¬ng néi th­¬ng	13	13229	2	48	400	83	
929	Nhãm më khãa B	13						
930	Hao mßn vò khÝ gi¶m: /1% 	13	13180	3	48	600	34	
931	Søc lùc+/1	13	13181	3	48	600	35	
932	T¨ng giíi h¹n träng l­îng/1%	13	13182	3	48	600	36	
933	ThÓ lùc	13	13183	3	48	600	37	
934	ThÓ lùc 1%	13	13184	3	48	600	38	
935	§iÓm kinh nghiÖm nhËn ®­îc t¨ng: /1% 	13	13185	3	48	600	39	
936	Täa thiÒn mçi 10 gi©y håi phôc sinh lùc/1	13	13186	3	48	600	40	
937	Täa thiÒn mçi 10 gi©y håi phôc néi lùc/1	13	13187	3	48	600	41	
938	Täa thiÒn mçi 10 gi©y håi phôc thÓ lùc/1	13	13188	3	48	600	42	
939	HiÖu qu¶ d­îc phÈm håi néi/1%	13	13189	3	48	600	43	
940	yªu cÇu ®¼ng cÊp gi¶m /1	13	13190	3	48	600	44	
941	Néi c«ng nhá nhÊt trªn vò khÝ t¨ng /1	13	13191	3	48	600	45	
942	Néi c«ng lín nhÊt trªn vò khÝ t¨ng /1	13	13192	3	48	600	46	
943	Ngo¹i c«ng nhá nhÊt trªn vò khÝ t¨ng /1	13	13193	3	48	600	47	
944	Ngäai c«ng lín nhÊt trªn vò khÝ t¨ng 1	13	13194	3	48	600	48	
945	T¨ng ®iÓm sè néi c«ng	13	13195	3	48	600	49	
946	T¨ng ®iÓm sè ngo¹i c«ng	13	13196	3	48	600	50	
947	S¸t th­¬ng t¨ng /1	13	13197	3	48	600	51	
948	T¨ng s¸t th­¬ng ®éc	13	13198	3	48	600	52	
949	§éc s¸t t¨ng /1	13	13199	3	48	600	53	
950	Søc m¹nh	13	13200	3	48	600	54	
951	Th©n ph¸p	13	13201	3	48	600	55	
952	Néi c«ng 	13	13202	3	48	600	56	
953	Linh ho¹t	13	13203	3	48	600	57	
954	G©n cèt	13	13204	3	48	600	58	
955	§iÓm sè triÖt tiªu s¸t th­¬ng ngo¹i c«ng	13	13205	3	48	600	59	
956	§iÓm sè triÖt tiªu s¸t th­¬ng néi c«ng	13	13206	3	48	600	60	
957	Gi¶m ®éc s¸t /1	13	13207	3	48	600	61	
958	Thêi gian hç trî tÊn c«ng t¨ng: /1% 	13	13208	3	48	600	62	
959	Thêi gian hç trî phßng thñ t¨ng: /1% 	13	13209	3	48	600	63	
960	D­îc hiÖu kÐo dµi	13	13210	3	48	600	64	
961	Tiªu diÖt ®Þch nh©n kh«i phôc sinh lùc	13	13211	3	48	600	65	
962	Tiªu diÖt ®Þch nh©n kh«i phôc néi lùc	13	13212	3	48	600	66	
963	Ngo¹i c«ng t¨ng: /1% 	13	13213	3	48	600	67	
964	Néi c«ng t¨ng /1% 	13	13214	3	48	600	68	
965	Tû lÖ s¸t th­¬ng tuyÖt ®èi /1%	13	13215	3	48	600	69	
966	Néi lùc 	13	13216	3	48	600	70	
967	Néi lùc %	13	13217	3	48	600	71	
968	§iÓm sinh lùc	13	13218	3	48	600	72	
969	§iÓm sè ph¶n ®ßn s¸t th­¬ng ngo¹i c«ng	13	13219	3	48	600	73	
970	§iÓm sè ph¶n ®ßn s¸t th­¬ng néi c«ng	13	13220	3	48	600	74	
971	Sinh mÖnh %	13	13221	3	48	600	75	
972	Hoµn toµn bá qua tû lÖ tiªu hao kü n¨ng/1%	13	13222	3	0	600	76	
973	Tèc ®é ®¸nh t¨ng: /1% 	13	13223	3	96	600	77	
974	X¸c suÊt tÊn c«ng trong ph¹m vi: /1% 	13	13224	3	48	600	78	
975	X¸c suÊt tÇn c«ng chÝ m¹ng: /1% 	13	13225	3	48	600	79	
976	Dïng kü n¨ng kh«ng tÝnh tû lÖ gi¶n c¸ch/1%	13	13226	3	48	600	80	
977	Ph¶n ®ßn s¸t th­¬ng ®éc	13	13227	3	48	600	81	
978	TØ lÖ ph¶n ®ßn s¸t th­¬ng ngo¹i th­¬ng	13	13228	3	48	600	82	
979	TØ lÖ ph¶n ®ßn s¸t th­¬ng néi th­¬ng	13	13229	3	48	600	83	
980	Nhãm giµy ®Æc tr­ng D	13						
981	T¨ng tèc ®é lªn ngùa	13	13252	1	80	400	106	
982	Tèc ®é di chuyÓn 	13	13253	1	80	400	107	
983	T¨ng tØ lÖ tèc ®é thu håi vµ triÖu håi	13	13254	1	80	400	108	
984	Rót ng¾n thêi gian tª liÖt %	13	13255	1	80	400	109	
985	Rót ng¾n thêi gian cho¸ng %	13	13256	1	80	400	110	
986	Rót ng¾n thêi gian ®Þnh th©n %	13	13257	1	80	400	111	
987	Rót ng¾n thêi gian lo¹n %	13	13258	1	80	400	112	
988	Rót ng¾n thêi gian ngñ %	13	13259	1	80	400	113	
989	Rót ng¾n thêi gian lµm chËm %	13	13260	1	80	400	114	
990	Rót ng¾n thêi gian gi¶m tèc %	13	13261	1	80	400	115	
991	Nhãm giµy ®Æc tr­ng C	13						
992	T¨ng tèc ®é lªn ngùa	13	13252	2	60	600	106	
993	Tèc ®é di chuyÓn 	13	13253	2	60	600	107	
994	T¨ng tØ lÖ tèc ®é thu håi vµ triÖu håi	13	13254	2	60	600	108	
995	Rót ng¾n thêi gian tª liÖt %	13	13255	2	60	600	109	
996	Rót ng¾n thêi gian cho¸ng %	13	13256	2	60	600	110	
997	Rót ng¾n thêi gian ®Þnh th©n %	13	13257	2	60	600	111	
998	Rót ng¾n thêi gian lo¹n %	13	13258	2	60	600	112	
999	Rót ng¾n thêi gian ngñ %	13	13259	2	60	600	113	
1000	Rót ng¾n thêi gian lµm chËm %	13	13260	2	60	600	114	
1001	Rót ng¾n thêi gian gi¶m tèc %	13	13261	2	60	600	115	
1002	Nhãm giµy ®Æc tr­ng B	13						
1003	T¨ng tèc ®é lªn ngùa	13	13252	3	60	800	106	
1004	Tèc ®é di chuyÓn 	13	13253	3	60	800	107	
1005	T¨ng tØ lÖ tèc ®é thu håi vµ triÖu håi	13	13254	3	60	800	108	
1006	Rót ng¾n thêi gian tª liÖt %	13	13255	3	60	800	109	
1007	Rót ng¾n thêi gian cho¸ng %	13	13256	3	60	800	110	
1008	Rót ng¾n thêi gian ®Þnh th©n %	13	13257	3	60	800	111	
1009	Rót ng¾n thêi gian lo¹n %	13	13258	3	60	800	112	
1010	Rót ng¾n thêi gian ngñ %	13	13259	3	60	800	113	
1011	Rót ng¾n thêi gian lµm chËm %	13	13260	3	60	800	114	
1012	Rót ng¾n thêi gian gi¶m tèc %	13	13261	3	60	800	115	
1013	Nhãm ph¸t triÓn T­íng Qu©n							
1014	Søc m¹nh	14	13290	1	2000	1000	54	
1015	Th©n ph¸p	14	13291	1	2000	1000	55	
1016	Néi c«ng 	14	13292	1	2000	1000	56	
1017	Linh ho¹t	14	13293	1	2000	1000	57	
1018	G©n cèt	14	13294	1	2000	1000	58	
1019	Nhãm ph¸t triÓn Nguyªn So¸i							
1020	Søc m¹nh	15	13296	1	2000	1000	54	
1021	Th©n ph¸p	15	13297	1	2000	1000	55	
1022	Néi c«ng 	15	13298	1	2000	1000	56	
1023	Linh ho¹t	15	13299	1	2000	1000	57	
1024	G©n cèt	15	13300	1	2000	1000	58	
1025	Nhãm më khãa T­íng Qu©n							
1026	Hót Sinh lùc /1	16	13286	3	10000	1000	91	
1027	C«ng kÝch +/1%	17	13295	1	10000	1000	116	
1028	Tr¸nh mäi tr¹ng th¸i phô /1%	18	13301	1	10000	1000	105	
1029	Tèc ®é di chuyÓn 	19	13302	1	10000	1000	107	
1030	Nhãm më khãa Nguyªn So¸i							
1031	Hót Sinh lùc /1	20	13286	4	10000	1000	91	
1032	C«ng kÝch +/1%	21	13295	2	10000	1000	116	
1033	Tr¸nh mäi tr¹ng th¸i phô /1%	22	13301	2	10000	1000	105	
1034	Tèc ®é di chuyÓn 	23	13302	2	10000	1000	107	
1035	Thiªn H¹ V« Song nhãm cè ®Þnh							
1036	Thi triÓn%	24	13342	2	10000	1000	117	
1037	D­îc hiÖu kÐo dµi	25	13356	2	10000	1000	64	
1038	Gi¶m thä th­¬ng	26	13344	3	10000	1000	118	
1039	Sinh mÖnh %	27	13343	2	10000	1000	9	
1040	Thiªn H¹ V« Song Nhãm d­ìng thµnh							
1041	Néi c«ng t¨ng /1% 	28	13350	2	2500	1000	20	
1042	Ngo¹i c«ng t¨ng: /1% 	28	13351	3	2500	1000	19	
1043	S¸t th­¬ng t¨ng /1	28	13352	3	2500	1000	16	
1044	S¸t th­¬ng ®éc	28	13353	3	2500	1000	17	
1045	Thiªn H¹ V« Song nhãm më khãa							
1046	Søc m¹nh	29	13345	3	2000	2000	54	
1047	Th©n ph¸p	29	13346	3	2000	2000	55	
1048	Néi c«ng 	29	13347	3	2000	2000	56	
1049	Linh ho¹t	29	13348	3	2000	2000	57	
1050	G©n cèt	29	13349	3	2000	2000	58	
1051	D­ìng thµnh Du HiÖp 1							
1052	Linh ho¹t D	30	13360	1	2500	1000	61	
1053	Th©n ph¸p D	30	13358	1	2500	1000	62	
1054	Linh ho¹t C	30	13366	1	2000	1000	63	
1055	Th©n ph¸p C	30	13364	1	2000	1000	64	
1056	Linh ho¹t B	30	13372	1	500	1000	65	
1057	Th©n ph¸p B	30	13370	1	500	1000	66	
1058	D­ìng thµnh Du HiÖp 2							
1059	Søc m¹nh D	31	13357	1	1000	1000	67	
1060	G©n cèt D	31	13361	1	1000	1000	68	
1061	Néi c«ng D	31	13359	1	1000	1000	69	
1062	Sinh lùc D	31	13362	1	1000	1000	70	
1063	Tû lÖ sinh lùc D	31	13459	1	1000	1000	3	
1064	Søc m¹nh C	31	13363	1	800	1000	71	
1065	G©n cèt C	31	13367	1	800	1000	72	
1066	Néi c«ng C	31	13365	1	800	1000	73	
1067	Sinh lùc C	31	13368	1	800	1000	74	
1068	Tû lÖ sinh lùc C	31	13460	1	800	1000	2	
1069	Søc m¹nh B	31	13369	1	200	1000	75	
1070	G©n cèt B	31	13373	1	200	1000	76	
1071	Néi c«ng B	31	13371	1	200	1000	77	
1072	Sinh lùc B	31	13374	1	200	1000	78	
1073	Tû lÖ sinh lùc B	31	13461	1	200	1000	1	
1074	Më khãa Du HiÖp 1							
1075	Linh ho¹t D	32	13378	1	2500	1000	79	
1076	Th©n ph¸p D	32	13376	1	2500	1000	80	
1077	Linh ho¹t C	32	13401	1	2000	1000	81	
1078	Th©n ph¸p C	32	13399	1	2000	1000	82	
1079	Linh ho¹t B	32	13424	1	500	1000	83	
1080	Th©n ph¸p B	32	13422	1	500	1000	84	
1081	Më khãa ¸o Choµng Du HiÖp 2							
1082	Ph¶n ®ßn ngo¹i c«ng/1%D	33	13391	1	1000	1000	85	
1083	Ph¶n ®ßn néi c«ng/1%D	33	13392	1	1000	1000	86	
1084	T¨ng s¸t th­¬ng/1D	33	13380	1	1000	1000	87	
1085	KÌm theo ®éc s¸t/1D	33	13381	1	1000	1000	88	
1086	T¨ng s¸t th­¬ng cæ ®éc/1D	33	13382	1	1000	1000	89	
1087	Ph¶n ®ßn ngo¹i c«ng/1%C	33	13414	1	800	1000	90	
1088	Ph¶n ®ßn néi c«ng/1%C	33	13415	1	800	1000	91	
1089	T¨ng s¸t th­¬ng/1C	33	13403	1	800	1000	92	
1090	KÌm theo ®éc s¸t/1C	33	13404	1	800	1000	93	
1091	T¨ng s¸t th­¬ng cæ ®éc/1C	33	13405	1	800	1000	94	
1092	Ph¶n ®ßn ngo¹i c«ng/1%B	33	13437	1	200	1000	95	
1093	Ph¶n ®ßn néi c«ng/1%B	33	13438	1	200	1000	96	
1094	T¨ng s¸t th­¬ng/1B	33	13426	1	200	1000	97	
1095	KÌm theo ®éc s¸t/1B	33	13427	1	200	1000	98	
1096	T¨ng s¸t th­¬ng cæ ®éc/1B	33	13428	1	200	1000	99	
1097	Më khãa Huy Ch­¬ng Du HiÖp 2							
1098	Ph¶n ®ßn ngo¹i c«ng/1%D	34	13391	1	1000	1000	100	
1099	Ph¶n ®ßn néi c«ng/1%D	34	13392	1	1000	1000	101	
1100	T¨ng s¸t th­¬ng/1D	34	13380	1	1000	1000	102	
1101	KÌm theo ®éc s¸t/1D	34	13381	1	1000	1000	103	
1102	T¨ng s¸t th­¬ng cæ ®éc/1D	34	13382	1	1000	1000	104	
1103	Ph¶n ®ßn ngo¹i c«ng/1%C	34	13414	1	800	1000	105	
1104	Ph¶n ®ßn néi c«ng/1%C	34	13415	1	800	1000	106	
1105	T¨ng s¸t th­¬ng/1C	34	13403	1	800	1000	107	
1106	KÌm theo ®éc s¸t/1C	34	13404	1	800	1000	108	
1107	T¨ng s¸t th­¬ng cæ ®éc/1C	34	13405	1	800	1000	109	
1108	Ph¶n ®ßn ngo¹i c«ng/1%B	34	13437	1	200	1000	110	
1109	Ph¶n ®ßn néi c«ng/1%B	34	13438	1	200	1000	111	
1110	T¨ng s¸t th­¬ng/1B	34	13426	1	200	1000	112	
1111	KÌm theo ®éc s¸t/1B	34	13427	1	200	1000	113	
1112	T¨ng s¸t th­¬ng cæ ®éc/1B	34	13428	1	200	1000	114	
1113	Më khãa Giµy Du HiÖp 2							
1114	Tèc ®é di chuyÓn/1%D	35	13393	1	1250	1000	115	
1115	T¨ng tèc ®é xuÊt chiªu/1%D	35	13395	1	1250	1000	116	
1116	Kh¸ng tÊt c¶ D	35	13444	1	1250	1000	117	
1117	T¨ng chÝ mÖnh/1%D	35	13397	1	1250	1000	118	
1118	Tèc ®é di chuyÓn/1%C	35	13416	1	1000	1000	119	
1119	T¨ng tèc ®é xuÊt chiªu/1%C	35	13418	1	1000	1000	120	
1120	Kh¸ng tÊt c¶ C	35	13445	1	1000	1000	121	
1121	T¨ng chÝ mÖnh/1%C	35	13420	1	1000	1000	122	
1122	Tèc ®é di chuyÓn/1%D	35	13439	1	250	1000	123	
1123	T¨ng tèc ®é xuÊt chiªu/1%B	35	13441	1	250	1000	124	
1124	Kh¸ng tÊt c¶ B	35	13446	1	250	1000	125	
1125	T¨ng chÝ mÖnh/1%B	35	13443	1	250	1000	126	
1126	D­ìng thµnh ThiÕt HuyÕt 1							
1127	Søc m¹nh D	36	13357	1	5000	1000	127	
1128	Søc m¹nh C	36	13363	1	4000	1000	128	
1129	Søc m¹nh B	36	13369	1	1000	1000	129	
1130	D­ìng thµnh ThiÕt HuyÕt 2							
1131	Linh ho¹t D	37	13360	1	1000	1000	130	
1132	Th©n ph¸p D	37	13358	1	1000	1000	131	
1133	G©n cèt D	37	13361	1	625	1000	132	
1134	Néi c«ng D	37	13359	1	1000	1000	133	
1135	Sinh lùc D	37	13362	1	750	1000	134	
1136	Tû lÖ sinh lùc D	31	13459	1	625	1000	3	
1137	Linh ho¹t C	37	13366	1	800	1000	135	
1138	Th©n ph¸p C	37	13364	1	800	1000	136	
1139	G©n cèt C	37	13367	1	500	1000	137	
1140	Néi c«ng C	37	13365	1	800	1000	138	
1141	Sinh lùc C	37	13368	1	600	1000	139	
1142	Tû lÖ sinh lùc C	31	13460	1	500	1000	2	
1143	Linh ho¹t B	37	13372	1	200	1000	140	
1144	Th©n ph¸p B	37	13370	1	200	1000	141	
1145	G©n cèt B	37	13373	1	125	1000	142	
1146	Néi c«ng B	37	13371	1	200	1000	143	
1147	Sinh lùc B	37	13374	1	150	1000	144	
1148	Tû lÖ sinh lùc B	31	13461	1	125	1000	1	
1149	Më khãa ThiÕt HuyÕt 1							
1150	Søc m¹nh D	38	13375	1	1625	1000	145	
1151	G©n cèt D	38	13379	1	1850	1000	146	
1152	Sinh lùc %D	38	13447	1	1525	1000	147	
1153	Søc m¹nh C	38	13398	1	1300	1000	148	
1154	G©n cèt C	38	13402	1	1500	1000	149	
1155	Sinh lùc %C	38	13448	1	1200	1000	150	
1156	Søc m¹nh B	38	13421	1	325	1000	151	
1157	G©n cèt B	38	13425	1	350	1000	152	
1158	Sinh lùc %B	38	13449	1	325	1000	153	
1159	Më khãa ¸o Choµng ThiÕt HuyÕt 2							
1160	Ph¶n ®ßn ngo¹i c«ng/1D	39	13389	1	1250	1000	154	
1161	Ph¶n ®ßn néi c«ng/1D	39	13390	1	1250	1000	155	
1162	T¨ng ngo¹i c«ng/1%D	39	13387	1	1250	1000	156	
1163	Tæng c«ng kÝch ngo¹i c«ng/1D	39	13385	1	1250	1000	157	
1164	Ph¶n ®ßn ngo¹i c«ng/1C	39	13412	1	1000	1000	158	
1165	Ph¶n ®ßn néi c«ng/1C	39	13413	1	1000	1000	159	
1166	T¨ng ngo¹i c«ng/1%C	39	13410	1	1000	1000	160	
1167	Tæng c«ng kÝch ngo¹i c«ng/1C	39	13408	1	1000	1000	161	
1168	Ph¶n ®ßn ngo¹i c«ng/1B	39	13435	1	250	1000	162	
1169	Ph¶n ®ßn néi c«ng/1B	39	13436	1	250	1000	163	
1170	T¨ng ngo¹i c«ng/1%B	39	13433	1	250	1000	164	
1171	Tæng c«ng kÝch ngo¹i c«ng/1B	39	13431	1	250	1000	165	
1172	Më khãa Huy Ch­¬ng ThiÕt HuyÕt 2							
1173	Ph¶n ®ßn ngo¹i c«ng/1D	40	13389	1	1250	1000	166	
1174	Ph¶n ®ßn néi c«ng/1D	40	13390	1	1250	1000	167	
1175	T¨ng ngo¹i c«ng/1%D	40	13387	1	1250	1000	168	
1176	Tæng c«ng kÝch ngo¹i c«ng/1D	40	13385	1	1250	1000	169	
1177	Ph¶n ®ßn ngo¹i c«ng/1C	40	13412	1	1000	1000	170	
1178	Ph¶n ®ßn néi c«ng/1C	40	13413	1	1000	1000	171	
1179	T¨ng ngo¹i c«ng/1%C	40	13410	1	1000	1000	172	
1180	Tæng c«ng kÝch ngo¹i c«ng/1C	40	13408	1	1000	1000	173	
1181	Ph¶n ®ßn ngo¹i c«ng/1B	40	13435	1	250	1000	174	
1182	Ph¶n ®ßn néi c«ng/1B	40	13436	1	250	1000	175	
1183	T¨ng ngo¹i c«ng/1%B	40	13433	1	250	1000	176	
1184	Tæng c«ng kÝch ngo¹i c«ng/1B	40	13431	1	250	1000	177	
1185	Më khãa Giµy ThiÕt HuyÕt 2							
1186	Tèc ®é di chuyÓn/1%D	41	13393	1	1250	1000	178	
1187	T¨ng tèc ®é xuÊt chiªu/1%D	41	13395	1	1250	1000	179	
1188	Hót sinh lùc D	41	13394	1	1250	1000	180	
1189	Gi¶m thä th­¬ng/1%D	41	13396	1	1250	1000	181	
1190	Tèc ®é di chuyÓn/1%C	41	13416	1	1000	1000	182	
1191	T¨ng tèc ®é xuÊt chiªu/1%C	41	13418	1	1000	1000	183	
1192	Hót sinh lùc C	41	13417	1	1000	1000	184	
1193	Gi¶m thä th­¬ng/1%C	41	13419	1	1000	1000	185	
1194	Tèc ®é di chuyÓn/1%B	41	13439	1	250	1000	186	
1195	T¨ng tèc ®é xuÊt chiªu/1%B	41	13441	1	250	1000	187	
1196	Hót sinh lùc B	41	13440	1	250	1000	188	
1197	Gi¶m thä th­¬ng/1%B	41	13442	1	250	1000	189	
1198	D­ìng thµnh V©n Du 1							
1199	Néi c«ng 	42	13359	1	5000	1000	190	
1200	Néi c«ng 	42	13365	1	4000	1000	191	
1201	Néi c«ng 	42	13371	1	1000	1000	192	
1202	D­ìng thµnh V©n Du 2							
1203	Linh ho¹t D	43	13360	1	1000	1000	193	
1204	Th©n ph¸p D	43	13358	1	1000	1000	194	
1205	G©n cèt D	43	13361	1	1000	1000	195	
1206	Sinh lùc D	43	13362	1	1000	1000	196	
1207	Tû lÖ sinh lùc D	31	13459	1	1000	1000	3	
1208	Linh ho¹t C	43	13366	1	800	1000	197	
1209	Th©n ph¸p C	43	13364	1	800	1000	198	
1210	G©n cèt C	43	13367	1	800	1000	199	
1211	Sinh lùc C	43	13368	1	800	1000	200	
1212	Tû lÖ sinh lùc C	31	13460	1	800	1000	2	
1213	Linh ho¹t B	43	13372	1	200	1000	201	
1214	Th©n ph¸p B	43	13370	1	200	1000	202	
1215	G©n cèt B	43	13373	1	200	1000	203	
1216	Sinh lùc B	43	13374	1	200	1000	204	
1217	Tû lÖ sinh lùc B	31	13461	1	200	1000	1	
1218	Më khãa V©n Du 1							
1219	Linh ho¹t D	44	13378	1	1300	1000	205	
1220	Th©n ph¸p D	44	13376	1	1200	1000	206	
1221	Néi c«ng D	44	13377	1	1500	1000	207	
1222	Linh ho¹t C	44	13401	1	1300	1000	208	
1223	Th©n ph¸p C	44	13399	1	1200	1000	209	
1224	Néi c«ng C	44	13400	1	1500	1000	210	
1225	Linh ho¹t B	44	13424	1	650	1000	211	
1226	Th©n ph¸p B	44	13422	1	600	1000	212	
1227	Néi c«ng B	44	13423	1	750	1000	213	
1228	Më khãa ¸o Choµng V©n Du 2							
1229	T¨ng néi c«ng/1%D	45	13388	1	1250	1000	214	
1230	Tæng c«ng kÝch néi c«ng/1D	45	13386	1	1250	1000	215	
1231	Néi c«ng lín nhÊt trªn vò khÝ t¨ng/1D	45	13383	1	1250	1000	216	
1232	Néi c«ng nhá nhÊt trªn vò khÝ t¨ng/1D	45	13384	1	1250	1000	217	
1233	T¨ng néi c«ng/1%C	45	13411	1	1000	1000	218	
1234	Tæng c«ng kÝch néi c«ng/1C	45	13409	1	1000	1000	219	
1235	Néi c«ng lín nhÊt trªn vò khÝ t¨ng/1C	45	13406	1	1000	1000	220	
1236	Néi c«ng nhá nhÊt trªn vò khÝ t¨ng/1C	45	13407	1	1000	1000	221	
1237	T¨ng néi c«ng/1%B	45	13434	1	250	1000	222	
1238	Tæng c«ng kÝch néi c«ng/1B	45	13432	1	250	1000	223	
1239	Néi c«ng lín nhÊt trªn vò khÝ t¨ng/1B	45	13429	1	250	1000	224	
1240	Néi c«ng nhá nhÊt trªn vò khÝ t¨ng/1B	45	13430	1	250	1000	225	
1241	Më khãa Huy Ch­¬ng V©n Du 2							
1242	T¨ng néi c«ng/1%D	46	13388	1	1250	1000	226	
1243	Tæng c«ng kÝch néi c«ng/1D	46	13386	1	1250	1000	227	
1244	Néi c«ng lín nhÊt trªn vò khÝ t¨ng/1D	46	13383	1	1250	1000	228	
1245	Néi c«ng nhá nhÊt trªn vò khÝ t¨ng/1D	46	13384	1	1250	1000	229	
1246	T¨ng néi c«ng/1%C	46	13411	1	1000	1000	230	
1247	Tæng c«ng kÝch néi c«ng/1C	46	13409	1	1000	1000	231	
1248	Néi c«ng lín nhÊt trªn vò khÝ t¨ng/1C	46	13406	1	1000	1000	232	
1249	Néi c«ng nhá nhÊt trªn vò khÝ t¨ng/1C	46	13407	1	1000	1000	233	
1250	T¨ng néi c«ng/1%B	46	13434	1	250	1000	234	
1251	Tæng c«ng kÝch néi c«ng/1B	46	13432	1	250	1000	235	
1252	Néi c«ng lín nhÊt trªn vò khÝ t¨ng/1B	46	13429	1	250	1000	236	
1253	Néi c«ng nhá nhÊt trªn vò khÝ t¨ng/1B	46	13430	1	250	1000	237	
1254	Më khãa Giµy V©n Du 2							
1255	Tèc ®é di chuyÓn/1%D	47	13393	1	1250	1000	238	
1256	T¨ng tèc ®é xuÊt chiªu/1%D	47	13395	1	1250	1000	239	
1257	Gi¶m thä th­¬ng/1%D	47	13396	1	1250	1000	240	
1258	T¨ng chÝ mÖnh/1%D	47	13397	1	1250	1000	241	
1259	Tèc ®é di chuyÓn/1%C	47	13416	1	1000	1000	242	
1260	T¨ng tèc ®é xuÊt chiªu/1%C	47	13418	1	1000	1000	243	
1261	Gi¶m thä th­¬ng/1%C	47	13419	1	1000	1000	244	
1262	T¨ng chÝ mÖnh/1%C	47	13420	1	1000	1000	245	
1263	Tèc ®é di chuyÓn/1%B	47	13439	1	250	1000	246	
1264	T¨ng tèc ®é xuÊt chiªu/1%B	47	13441	1	250	1000	247	
1265	Gi¶m thä th­¬ng/1%B	47	13442	1	250	1000	248	
1266	T¨ng chÝ mÖnh/1%B	47	13443	1	250	1000	249	
1267	---------------------Linh §å §Çu-----------------------------------------							
1268	XuÊt chiªu %D	48	13476	1	1000	1000	250	
1269	XuÊt chiªu %C	48	13476	2	3000	1000	251	
1270	XuÊt chiªu %B	48	13476	3	4500	1000	252	
1271	XuÊt chiªu %A	48	13476	4	1500	1000	253	
1272	D­îc hiÖu kÐo dµi	49	305	4	10000	1000	254	
1273	Sinh lùc D	50	13491	1	3000	1000	255	
1274	Sinh lùc C	50	13491	2	4500	1000	256	
1275	Sinh lùc B	50	13491	3	2000	1000	257	
1276	§iÓm sinh lùc A	50	13491	4	500	1000	258	
1277	---------------------Linh §å Y-----------------------------------------							
1278	Kh¸ng tÊt c¶ D	51	13477	2	2500	1000	259	
1279	Kh¸ng tÊt c¶ C	51	13477	3	4000	1000	260	
1280	Kh¸ng tÊt c¶ B	51	13477	4	2500	1000	261	
1281	Kh¸ng tÊt c¶ A	51	13477	5	1000	1000	262	
1282	Sinh lùc %D	52	290	4	1000	1000	263	
1283	Sinh lùc %C	52	290	5	5000	1000	264	
1284	Sinh mÖnh % B	52	290	6	3000	1000	265	
1285	Sinh lùc %A	52	290	7	1000	1000	266	
1286	---------------------Linh §å Khè (S¸t th­¬ng)-----------------------------------							
1287	Nöa s¸t th­¬ng C	53	302	2	3000	1000	267	
1288	Nöa s¸t th­¬ng B	53	302	3	5500	1000	268	
1289	Nöa s¸t th­¬ng A	53	302	4	1500	1000	269	
1290	S¸t th­¬ng D	54	563	1	3000	1000	270	
1291	S¸t th­¬ng C	54	563	2	4500	1000	271	
1292	S¸t th­¬ng B	54	563	3	2000	1000	272	
1293	S¸t th­¬ng A	54	563	4	500	1000	273	
1294	---------------------Linh §å Khè  (Ngo¹i c«ng)-----------------------------------							
1295	Ngo¹i c«ng %D	55	13478	1	3000	1000	274	
1296	Ngo¹i c«ng %C	55	13478	2	4500	1000	275	
1297	Ngo¹i c«ng %B	55	13478	3	2000	1000	276	
1298	Ngo¹i c«ng %A	55	13478	4	500	1000	277	
1299	---------------------Linh §å Khè (Néi kÝch)-----------------------------------							
